mountain,site,state,measure,year,id,species1,count,total_count,rel_freq,presence ,rel_point_count,species,mountain1
MtLaf,T2,NH,point,2024,MtLaf-T2-2024,Juncus trifidus,336,621,0.541062802,1,336,Juncus trifidus,Lafayette
MtLaf,T3,NH,point,2024,MtLaf-T3-2024,Juncus trifidus,390,621,0.628019324,1,390,Juncus trifidus,Lafayette
AlpGard,T1,NH,line,2017,AlpGard-T1-2017,Juncus trifidus,24,2685,0.008938547,1,6,Juncus trifidus,Washington
AlpGard,T1,NH,line,2009,AlpGard-T1-2009,Juncus trifidus,71,2685,0.026443203,1,16,Juncus trifidus,Washington
AlpGard,T1,NH,line,1983,AlpGard-T1-1983,Juncus trifidus,145,2685,0.054003724,1,33,Juncus trifidus,Washington
AlpGard,T1,NH,line,2000,AlpGard-T1-2000,Juncus trifidus,169,2685,0.062942272,1,38,Juncus trifidus,Washington
AlpGard,T1,NH,line,1989,AlpGard-T1-1989,Juncus trifidus,212,2685,0.078957169,1,48,Juncus trifidus,Washington
AlpGard,T2,NH,line,2017,AlpGard-T2-2017,Juncus trifidus,40,2895,0.013816926,1,9,Juncus trifidus,Washington
AlpGard,T2,NH,line,2009,AlpGard-T2-2009,Juncus trifidus,69,2895,0.023834197,1,15,Juncus trifidus,Washington
AlpGard,T2,NH,line,1983,AlpGard-T2-1983,Juncus trifidus,135,2895,0.046632124,1,28,Juncus trifidus,Washington
AlpGard,T2,NH,line,2000,AlpGard-T2-2000,Juncus trifidus,143,2895,0.049395509,1,30,Juncus trifidus,Washington
AlpGard,T2,NH,line,1989,AlpGard-T2-1989,Juncus trifidus,211,2895,0.072884283,1,44,Juncus trifidus,Washington
AlpGard,T3,NH,line,2017,AlpGard-T3-2017,Juncus trifidus,15,2853,0.005257624,1,4,Juncus trifidus,Washington
AlpGard,T3,NH,line,2009,AlpGard-T3-2009,Juncus trifidus,46,2853,0.016123379,1,10,Juncus trifidus,Washington
AlpGard,T3,NH,line,1983,AlpGard-T3-1983,Juncus trifidus,77,2853,0.026989134,1,17,Juncus trifidus,Washington
AlpGard,T3,NH,line,2000,AlpGard-T3-2000,Juncus trifidus,91,2853,0.03189625,1,20,Juncus trifidus,Washington
AlpGard,T3,NH,line,1989,AlpGard-T3-1989,Juncus trifidus,264,2853,0.092534175,1,56,Juncus trifidus,Washington
MtLaf,T1,NH,line,2017,MtLaf-T1-2017,Juncus trifidus,172,3025,0.056859504,1,35,Juncus trifidus,Lafayette
MtLaf,T1,NH,line,1989,MtLaf-T1-1989,Juncus trifidus,216,3025,0.071404959,1,43,Juncus trifidus,Lafayette
MtLaf,T1,NH,line,1983,MtLaf-T1-1983,Juncus trifidus,229,3025,0.075702479,1,46,Juncus trifidus,Lafayette
MtLaf,T1,NH,line,2009,MtLaf-T1-2009,Juncus trifidus,233,3025,0.077024793,1,47,Juncus trifidus,Lafayette
MtLaf,T1,NH,line,2000,MtLaf-T1-2000,Juncus trifidus,320,3025,0.105785124,1,64,Juncus trifidus,Lafayette
MtLaf,T2,NH,line,1989,MtLaf-T2-1989,Juncus trifidus,99,2992,0.033088235,1,20,Juncus trifidus,Lafayette
MtLaf,T2,NH,line,2017,MtLaf-T2-2017,Juncus trifidus,247,2992,0.082553476,1,50,Juncus trifidus,Lafayette
MtLaf,T2,NH,line,2009,MtLaf-T2-2009,Juncus trifidus,312,2992,0.104278075,1,63,Juncus trifidus,Lafayette
MtLaf,T2,NH,line,1983,MtLaf-T2-1983,Juncus trifidus,427,2992,0.142713904,1,86,Juncus trifidus,Lafayette
MtLaf,T2,NH,line,2000,MtLaf-T2-2000,Juncus trifidus,560,2992,0.187165775,1,113,Juncus trifidus,Lafayette
MtLaf,T3,NH,line,1989,MtLaf-T3-1989,Juncus trifidus,119,3007,0.039574327,1,24,Juncus trifidus,Lafayette
MtLaf,T3,NH,line,1983,MtLaf-T3-1983,Juncus trifidus,207,3007,0.068839375,1,42,Juncus trifidus,Lafayette
MtLaf,T3,NH,line,2009,MtLaf-T3-2009,Juncus trifidus,263,3007,0.087462587,1,53,Juncus trifidus,Lafayette
MtLaf,T3,NH,line,2017,MtLaf-T3-2017,Juncus trifidus,277,3007,0.09211839,1,56,Juncus trifidus,Lafayette
MtLaf,T3,NH,line,2000,MtLaf-T3-2000,Juncus trifidus,339,3007,0.112736947,1,68,Juncus trifidus,Lafayette
algonquin,T1,NY,point,1984,algonquin-T1-1984,Juvenile Bryophyte,0,600,0,0,0,moss,Algonquin
algonquin,T1,NY,point,2002,algonquin-T1-2002,Juvenile Bryophyte,0,600,0,0,0,moss,Algonquin
algonquin,T1,NY,point,2007,algonquin-T1-2007,Juvenile Bryophyte,0,600,0,0,0,moss,Algonquin
algonquin,T1,NY,point,2017,algonquin-T1-2017,Juvenile Bryophyte,0,600,0,0,0,moss,Algonquin
algonquin,T2,NY,point,1984,algonquin-T2-1984,Juvenile Bryophyte,0,570,0,0,0,moss,Algonquin
algonquin,T2,NY,point,1994,algonquin-T2-1994,Juvenile Bryophyte,0,600,0,0,0,moss,Algonquin
algonquin,T2,NY,point,2002,algonquin-T2-2002,Juvenile Bryophyte,0,600,0,0,0,moss,Algonquin
algonquin,T2,NY,point,2007,algonquin-T2-2007,Juvenile Bryophyte,0,600,0,0,0,moss,Algonquin
algonquin,T3,NY,point,1984,algonquin-T3-1984,Juvenile Bryophyte,0,600,0,0,0,moss,Algonquin
algonquin,T3,NY,point,1994,algonquin-T3-1994,Juvenile Bryophyte,0,600,0,0,0,moss,Algonquin
algonquin,T3,NY,point,2002,algonquin-T3-2002,Juvenile Bryophyte,0,600,0,0,0,moss,Algonquin
algonquin,T3,NY,point,2007,algonquin-T3-2007,Juvenile Bryophyte,0,600,0,0,0,moss,Algonquin
algonquin,T3,NY,point,2017,algonquin-T3-2017,Juvenile Bryophyte,0,600,0,0,0,moss,Algonquin
iroquois,T1,NY,point,1984,iroquois-T1-1984,Juvenile Bryophyte,0,600,0,0,0,moss,Iroquois
iroquois,T1,NY,point,2002,iroquois-T1-2002,Juvenile Bryophyte,0,600,0,0,0,moss,Iroquois
iroquois,T1,NY,point,2007,iroquois-T1-2007,Juvenile Bryophyte,0,600,0,0,0,moss,Iroquois
iroquois,T1,NY,point,2017,iroquois-T1-2017,Juvenile Bryophyte,0,600,0,0,0,moss,Iroquois
iroquois,T2,NY,point,1984,iroquois-T2-1984,Juvenile Bryophyte,0,600,0,0,0,moss,Iroquois
iroquois,T2,NY,point,2002,iroquois-T2-2002,Juvenile Bryophyte,0,600,0,0,0,moss,Iroquois
iroquois,T2,NY,point,2007,iroquois-T2-2007,Juvenile Bryophyte,0,600,0,0,0,moss,Iroquois
iroquois,T2,NY,point,2017,iroquois-T2-2017,Juvenile Bryophyte,0,600,0,0,0,moss,Iroquois
iroquois,T3,NY,point,1984,iroquois-T3-1984,Juvenile Bryophyte,0,600,0,0,0,moss,Iroquois
iroquois,T3,NY,point,2002,iroquois-T3-2002,Juvenile Bryophyte,0,600,0,0,0,moss,Iroquois
iroquois,T3,NY,point,2007,iroquois-T3-2007,Juvenile Bryophyte,0,600,0,0,0,moss,Iroquois
iroquois,T3,NY,point,2017,iroquois-T3-2017,Juvenile Bryophyte,0,600,0,0,0,moss,Iroquois
wright ,T1,NY,point,1984,wright -T1-1984,Juvenile Bryophyte,0,600,0,0,0,moss,Wright 
wright ,T1,NY,point,2002,wright -T1-2002,Juvenile Bryophyte,0,600,0,0,0,moss,Wright 
wright ,T1,NY,point,2007,wright -T1-2007,Juvenile Bryophyte,0,600,0,0,0,moss,Wright 
wright ,T2,NY,point,1984,wright -T2-1984,Juvenile Bryophyte,0,600,0,0,0,moss,Wright 
wright ,T2,NY,point,1994,wright -T2-1994,Juvenile Bryophyte,0,600,0,0,0,moss,Wright 
wright ,T2,NY,point,2002,wright -T2-2002,Juvenile Bryophyte,0,600,0,0,0,moss,Wright 
wright ,T2,NY,point,2007,wright -T2-2007,Juvenile Bryophyte,0,600,0,0,0,moss,Wright 
wright ,T2,NY,point,2017,wright -T2-2017,Juvenile Bryophyte,0,600,0,0,0,moss,Wright 
wright ,T3,NY,point,1984,wright -T3-1984,Juvenile Bryophyte,0,600,0,0,0,moss,Wright 
wright ,T3,NY,point,1994,wright -T3-1994,Juvenile Bryophyte,0,575,0,0,0,moss,Wright 
wright ,T3,NY,point,2002,wright -T3-2002,Juvenile Bryophyte,0,575,0,0,0,moss,Wright 
wright ,T3,NY,point,2007,wright -T3-2007,Juvenile Bryophyte,0,575,0,0,0,moss,Wright 
wright ,T3,NY,point,2017,wright -T3-2017,Juvenile Bryophyte,0,575,0,0,0,moss,Wright 
algonquin,T1,NY,point,1994,algonquin-T1-1994,Juvenile Bryophyte,1,600,0.001666667,1,1,moss,Algonquin
iroquois,T1,NY,point,1994,iroquois-T1-1994,Juvenile Bryophyte,1,600,0.001666667,1,1,moss,Iroquois
iroquois,T3,NY,point,1994,iroquois-T3-1994,Juvenile Bryophyte,1,600,0.001666667,1,1,moss,Iroquois
iroquois,T2,NY,point,1994,iroquois-T2-1994,Juvenile Bryophyte,2,600,0.003333333,1,2,moss,Iroquois
wright ,T1,NY,point,1994,wright -T1-1994,Juvenile Bryophyte,26,600,0.043333333,1,26,moss,Wright 
algonquin,T1,NY,point,1984,algonquin-T1-1984,Kalmia angustifolia,0,600,0,0,0,Kalmia angustifolia,Algonquin
algonquin,T1,NY,point,1994,algonquin-T1-1994,Kalmia angustifolia,0,600,0,0,0,Kalmia angustifolia,Algonquin
algonquin,T1,NY,point,2002,algonquin-T1-2002,Kalmia angustifolia,0,600,0,0,0,Kalmia angustifolia,Algonquin
algonquin,T1,NY,point,2007,algonquin-T1-2007,Kalmia angustifolia,0,600,0,0,0,Kalmia angustifolia,Algonquin
algonquin,T1,NY,point,2017,algonquin-T1-2017,Kalmia angustifolia,0,600,0,0,0,Kalmia angustifolia,Algonquin
algonquin,T2,NY,point,1984,algonquin-T2-1984,Kalmia angustifolia,0,570,0,0,0,Kalmia angustifolia,Algonquin
algonquin,T2,NY,point,1994,algonquin-T2-1994,Kalmia angustifolia,0,600,0,0,0,Kalmia angustifolia,Algonquin
algonquin,T2,NY,point,2002,algonquin-T2-2002,Kalmia angustifolia,0,600,0,0,0,Kalmia angustifolia,Algonquin
algonquin,T2,NY,point,2007,algonquin-T2-2007,Kalmia angustifolia,0,600,0,0,0,Kalmia angustifolia,Algonquin
algonquin,T3,NY,point,1984,algonquin-T3-1984,Kalmia angustifolia,0,600,0,0,0,Kalmia angustifolia,Algonquin
algonquin,T3,NY,point,1994,algonquin-T3-1994,Kalmia angustifolia,0,600,0,0,0,Kalmia angustifolia,Algonquin
algonquin,T3,NY,point,2002,algonquin-T3-2002,Kalmia angustifolia,0,600,0,0,0,Kalmia angustifolia,Algonquin
algonquin,T3,NY,point,2007,algonquin-T3-2007,Kalmia angustifolia,0,600,0,0,0,Kalmia angustifolia,Algonquin
algonquin,T3,NY,point,2017,algonquin-T3-2017,Kalmia angustifolia,0,600,0,0,0,Kalmia angustifolia,Algonquin
iroquois,T1,NY,point,1984,iroquois-T1-1984,Kalmia angustifolia,0,600,0,0,0,Kalmia angustifolia,Iroquois
iroquois,T1,NY,point,1994,iroquois-T1-1994,Kalmia angustifolia,0,600,0,0,0,Kalmia angustifolia,Iroquois
iroquois,T1,NY,point,2002,iroquois-T1-2002,Kalmia angustifolia,0,600,0,0,0,Kalmia angustifolia,Iroquois
iroquois,T1,NY,point,2007,iroquois-T1-2007,Kalmia angustifolia,0,600,0,0,0,Kalmia angustifolia,Iroquois
iroquois,T1,NY,point,2017,iroquois-T1-2017,Kalmia angustifolia,0,600,0,0,0,Kalmia angustifolia,Iroquois
iroquois,T2,NY,point,1984,iroquois-T2-1984,Kalmia angustifolia,0,600,0,0,0,Kalmia angustifolia,Iroquois
iroquois,T2,NY,point,1994,iroquois-T2-1994,Kalmia angustifolia,0,600,0,0,0,Kalmia angustifolia,Iroquois
iroquois,T2,NY,point,2002,iroquois-T2-2002,Kalmia angustifolia,0,600,0,0,0,Kalmia angustifolia,Iroquois
iroquois,T2,NY,point,2007,iroquois-T2-2007,Kalmia angustifolia,0,600,0,0,0,Kalmia angustifolia,Iroquois
iroquois,T2,NY,point,2017,iroquois-T2-2017,Kalmia angustifolia,0,600,0,0,0,Kalmia angustifolia,Iroquois
iroquois,T3,NY,point,1984,iroquois-T3-1984,Kalmia angustifolia,0,600,0,0,0,Kalmia angustifolia,Iroquois
iroquois,T3,NY,point,1994,iroquois-T3-1994,Kalmia angustifolia,0,600,0,0,0,Kalmia angustifolia,Iroquois
iroquois,T3,NY,point,2002,iroquois-T3-2002,Kalmia angustifolia,0,600,0,0,0,Kalmia angustifolia,Iroquois
iroquois,T3,NY,point,2007,iroquois-T3-2007,Kalmia angustifolia,0,600,0,0,0,Kalmia angustifolia,Iroquois
wright ,T1,NY,point,1994,wright -T1-1994,Kalmia angustifolia,0,600,0,0,0,Kalmia angustifolia,Wright 
wright ,T1,NY,point,2002,wright -T1-2002,Kalmia angustifolia,0,600,0,0,0,Kalmia angustifolia,Wright 
wright ,T1,NY,point,2007,wright -T1-2007,Kalmia angustifolia,0,600,0,0,0,Kalmia angustifolia,Wright 
wright ,T2,NY,point,1994,wright -T2-1994,Kalmia angustifolia,0,600,0,0,0,Kalmia angustifolia,Wright 
wright ,T2,NY,point,2002,wright -T2-2002,Kalmia angustifolia,0,600,0,0,0,Kalmia angustifolia,Wright 
wright ,T2,NY,point,2007,wright -T2-2007,Kalmia angustifolia,0,600,0,0,0,Kalmia angustifolia,Wright 
wright ,T3,NY,point,1984,wright -T3-1984,Kalmia angustifolia,0,600,0,0,0,Kalmia angustifolia,Wright 
wright ,T3,NY,point,1994,wright -T3-1994,Kalmia angustifolia,0,575,0,0,0,Kalmia angustifolia,Wright 
wright ,T3,NY,point,2002,wright -T3-2002,Kalmia angustifolia,0,575,0,0,0,Kalmia angustifolia,Wright 
wright ,T3,NY,point,2007,wright -T3-2007,Kalmia angustifolia,0,575,0,0,0,Kalmia angustifolia,Wright 
iroquois,T3,NY,point,2017,iroquois-T3-2017,Kalmia angustifolia,1,600,0.001666667,1,1,Kalmia angustifolia,Iroquois
wright ,T1,NY,point,1984,wright -T1-1984,Kalmia angustifolia,3,600,0.005,1,3,Kalmia angustifolia,Wright 
wright ,T3,NY,point,2017,wright -T3-2017,Kalmia angustifolia,3,575,0.005217391,1,3,Kalmia angustifolia,Wright 
wright ,T2,NY,point,1984,wright -T2-1984,Kalmia angustifolia,10,600,0.016666667,1,10,Kalmia angustifolia,Wright 
wright ,T2,NY,point,2017,wright -T2-2017,Kalmia angustifolia,51,600,0.085,1,51,Kalmia angustifolia,Wright 
algonquin,T1,NY,point,1984,algonquin-T1-1984,Kalmia polifolia,0,600,0,0,0,Kalmia polifolia,Algonquin
algonquin,T1,NY,point,1994,algonquin-T1-1994,Kalmia polifolia,0,600,0,0,0,Kalmia polifolia,Algonquin
algonquin,T1,NY,point,2002,algonquin-T1-2002,Kalmia polifolia,0,600,0,0,0,Kalmia polifolia,Algonquin
algonquin,T1,NY,point,2007,algonquin-T1-2007,Kalmia polifolia,0,600,0,0,0,Kalmia polifolia,Algonquin
algonquin,T1,NY,point,2017,algonquin-T1-2017,Kalmia polifolia,0,600,0,0,0,Kalmia polifolia,Algonquin
algonquin,T2,NY,point,1984,algonquin-T2-1984,Kalmia polifolia,0,570,0,0,0,Kalmia polifolia,Algonquin
algonquin,T2,NY,point,1994,algonquin-T2-1994,Kalmia polifolia,0,600,0,0,0,Kalmia polifolia,Algonquin
algonquin,T2,NY,point,2002,algonquin-T2-2002,Kalmia polifolia,0,600,0,0,0,Kalmia polifolia,Algonquin
algonquin,T2,NY,point,2007,algonquin-T2-2007,Kalmia polifolia,0,600,0,0,0,Kalmia polifolia,Algonquin
algonquin,T3,NY,point,1984,algonquin-T3-1984,Kalmia polifolia,0,600,0,0,0,Kalmia polifolia,Algonquin
iroquois,T1,NY,point,1984,iroquois-T1-1984,Kalmia polifolia,0,600,0,0,0,Kalmia polifolia,Iroquois
iroquois,T1,NY,point,1994,iroquois-T1-1994,Kalmia polifolia,0,600,0,0,0,Kalmia polifolia,Iroquois
iroquois,T1,NY,point,2002,iroquois-T1-2002,Kalmia polifolia,0,600,0,0,0,Kalmia polifolia,Iroquois
iroquois,T1,NY,point,2007,iroquois-T1-2007,Kalmia polifolia,0,600,0,0,0,Kalmia polifolia,Iroquois
iroquois,T1,NY,point,2017,iroquois-T1-2017,Kalmia polifolia,0,600,0,0,0,Kalmia polifolia,Iroquois
iroquois,T2,NY,point,2017,iroquois-T2-2017,Kalmia polifolia,0,600,0,0,0,Kalmia polifolia,Iroquois
wright ,T1,NY,point,1994,wright -T1-1994,Kalmia polifolia,0,600,0,0,0,Kalmia polifolia,Wright 
wright ,T1,NY,point,2007,wright -T1-2007,Kalmia polifolia,0,600,0,0,0,Kalmia polifolia,Wright 
wright ,T2,NY,point,1984,wright -T2-1984,Kalmia polifolia,0,600,0,0,0,Kalmia polifolia,Wright 
wright ,T2,NY,point,1994,wright -T2-1994,Kalmia polifolia,0,600,0,0,0,Kalmia polifolia,Wright 
wright ,T3,NY,point,1984,wright -T3-1984,Kalmia polifolia,0,600,0,0,0,Kalmia polifolia,Wright 
wright ,T3,NY,point,1994,wright -T3-1994,Kalmia polifolia,0,575,0,0,0,Kalmia polifolia,Wright 
wright ,T3,NY,point,2017,wright -T3-2017,Kalmia polifolia,0,575,0,0,0,Kalmia polifolia,Wright 
algonquin,T3,NY,point,1994,algonquin-T3-1994,Kalmia polifolia,1,600,0.001666667,1,1,Kalmia polifolia,Algonquin
algonquin,T3,NY,point,2017,algonquin-T3-2017,Kalmia polifolia,1,600,0.001666667,1,1,Kalmia polifolia,Algonquin
wright ,T2,NY,point,2017,wright -T2-2017,Kalmia polifolia,1,600,0.001666667,1,1,Kalmia polifolia,Wright 
wright ,T3,NY,point,2007,wright -T3-2007,Kalmia polifolia,1,575,0.00173913,1,1,Kalmia polifolia,Wright 
iroquois,T2,NY,point,1984,iroquois-T2-1984,Kalmia polifolia,2,600,0.003333333,1,2,Kalmia polifolia,Iroquois
iroquois,T2,NY,point,2007,iroquois-T2-2007,Kalmia polifolia,2,600,0.003333333,1,2,Kalmia polifolia,Iroquois
wright ,T1,NY,point,1984,wright -T1-1984,Kalmia polifolia,2,600,0.003333333,1,2,Kalmia polifolia,Wright 
algonquin,T3,NY,point,2007,algonquin-T3-2007,Kalmia polifolia,3,600,0.005,1,3,Kalmia polifolia,Algonquin
iroquois,T2,NY,point,1994,iroquois-T2-1994,Kalmia polifolia,3,600,0.005,1,3,Kalmia polifolia,Iroquois
algonquin,T3,NY,point,2002,algonquin-T3-2002,Kalmia polifolia,4,600,0.006666667,1,4,Kalmia polifolia,Algonquin
wright ,T3,NY,point,2002,wright -T3-2002,Kalmia polifolia,4,575,0.006956522,1,4,Kalmia polifolia,Wright 
iroquois,T2,NY,point,2002,iroquois-T2-2002,Kalmia polifolia,5,600,0.008333333,1,5,Kalmia polifolia,Iroquois
iroquois,T3,NY,point,2017,iroquois-T3-2017,Kalmia polifolia,7,600,0.011666667,1,7,Kalmia polifolia,Iroquois
iroquois,T3,NY,point,1994,iroquois-T3-1994,Kalmia polifolia,14,600,0.023333333,1,14,Kalmia polifolia,Iroquois
iroquois,T3,NY,point,1984,iroquois-T3-1984,Kalmia polifolia,20,600,0.033333333,1,20,Kalmia polifolia,Iroquois
wright ,T2,NY,point,2002,wright -T2-2002,Kalmia polifolia,20,600,0.033333333,1,20,Kalmia polifolia,Wright 
wright ,T1,NY,point,2002,wright -T1-2002,Kalmia polifolia,22,600,0.036666667,1,22,Kalmia polifolia,Wright 
iroquois,T3,NY,point,2002,iroquois-T3-2002,Kalmia polifolia,26,600,0.043333333,1,26,Kalmia polifolia,Iroquois
iroquois,T3,NY,point,2007,iroquois-T3-2007,Kalmia polifolia,29,600,0.048333333,1,29,Kalmia polifolia,Iroquois
wright ,T2,NY,point,2007,wright -T2-2007,Kalmia polifolia,44,600,0.073333333,1,44,Kalmia polifolia,Wright 
MtLaf,T1,NH,line,1983,MtLaf-T1-1983,Kalmia procumbens,0,9024,0,0,0,Kalmia procumbens,Lafayette
MtLaf,T1,NH,line,2000,MtLaf-T1-2000,Kalmia procumbens,0,9094,0,0,0,Kalmia procumbens,Lafayette
MtLaf,T1,NH,line,2009,MtLaf-T1-2009,Kalmia procumbens,0,9105,0,0,0,Kalmia procumbens,Lafayette
MtLaf,T1,NH,line,2017,MtLaf-T1-2017,Kalmia procumbens,0,9080,0,0,0,Kalmia procumbens,Lafayette
AlpGard,T3,NH,point,2024,AlpGard-T3-2024,Kalmia procumbens,7,581,0.012048193,1,7,Kalmia procumbens,Washington
AlpGard,T2,NH,point,2024,AlpGard-T2-2024,Kalmia procumbens,8,601,0.013311148,1,8,Kalmia procumbens,Washington
AlpGard,T1,NH,point,2024,AlpGard-T1-2024,Kalmia procumbens,14,541,0.025878004,1,14,Kalmia procumbens,Washington
AlpGard,T1,NH,line,1983,AlpGard-T1-1983,Kalmia procumbens,313,8433,0.037116092,1,22,Kalmia procumbens,Washington
AlpGard,T1,NH,line,2017,AlpGard-T1-2017,Kalmia procumbens,680,8441,0.080559175,1,48,Kalmia procumbens,Washington
AlpGard,T1,NH,line,2000,AlpGard-T1-2000,Kalmia procumbens,687,8464,0.081167297,1,49,Kalmia procumbens,Washington
AlpGard,T1,NH,line,2009,AlpGard-T1-2009,Kalmia procumbens,785,8452,0.092877425,1,56,Kalmia procumbens,Washington
AlpGard,T1,NH,line,1983,AlpGard-T1-1983,Kalmia procumbens,89,2685,0.033147114,1,20,Kalmia procumbens,Washington
AlpGard,T1,NH,line,2000,AlpGard-T1-2000,Kalmia procumbens,105,2685,0.039106145,1,24,Kalmia procumbens,Washington
AlpGard,T1,NH,line,1989,AlpGard-T1-1989,Kalmia procumbens,112,2685,0.041713222,1,26,Kalmia procumbens,Washington
AlpGard,T1,NH,line,2017,AlpGard-T1-2017,Kalmia procumbens,198,2685,0.073743017,1,45,Kalmia procumbens,Washington
AlpGard,T1,NH,line,2009,AlpGard-T1-2009,Kalmia procumbens,213,2685,0.079329609,1,48,Kalmia procumbens,Washington
AlpGard,T2,NH,line,1983,AlpGard-T2-1983,Kalmia procumbens,34,2895,0.011744387,1,8,Kalmia procumbens,Washington
AlpGard,T2,NH,line,1989,AlpGard-T2-1989,Kalmia procumbens,63,2895,0.021761658,1,14,Kalmia procumbens,Washington
AlpGard,T2,NH,line,2017,AlpGard-T2-2017,Kalmia procumbens,236,2895,0.081519862,1,49,Kalmia procumbens,Washington
AlpGard,T2,NH,line,2009,AlpGard-T2-2009,Kalmia procumbens,273,2895,0.094300518,1,57,Kalmia procumbens,Washington
AlpGard,T2,NH,line,2000,AlpGard-T2-2000,Kalmia procumbens,279,2895,0.096373057,1,58,Kalmia procumbens,Washington
AlpGard,T3,NH,line,1989,AlpGard-T3-1989,Kalmia procumbens,98,2853,0.034349807,1,21,Kalmia procumbens,Washington
AlpGard,T3,NH,line,1983,AlpGard-T3-1983,Kalmia procumbens,190,2853,0.066596565,1,40,Kalmia procumbens,Washington
AlpGard,T3,NH,line,2017,AlpGard-T3-2017,Kalmia procumbens,246,2853,0.086225026,1,52,Kalmia procumbens,Washington
AlpGard,T3,NH,line,2009,AlpGard-T3-2009,Kalmia procumbens,299,2853,0.104801963,1,63,Kalmia procumbens,Washington
AlpGard,T3,NH,line,2000,AlpGard-T3-2000,Kalmia procumbens,303,2853,0.106203996,1,64,Kalmia procumbens,Washington
algonquin,T1,NY,point,1984,algonquin-T1-1984,Larix laricina,0,600,0,0,0,Larix laricina,Algonquin
algonquin,T1,NY,point,1994,algonquin-T1-1994,Larix laricina,0,600,0,0,0,Larix laricina,Algonquin
algonquin,T1,NY,point,2002,algonquin-T1-2002,Larix laricina,0,600,0,0,0,Larix laricina,Algonquin
algonquin,T1,NY,point,2007,algonquin-T1-2007,Larix laricina,0,600,0,0,0,Larix laricina,Algonquin
algonquin,T1,NY,point,2017,algonquin-T1-2017,Larix laricina,0,600,0,0,0,Larix laricina,Algonquin
algonquin,T2,NY,point,1984,algonquin-T2-1984,Larix laricina,0,570,0,0,0,Larix laricina,Algonquin
algonquin,T2,NY,point,1994,algonquin-T2-1994,Larix laricina,0,600,0,0,0,Larix laricina,Algonquin
algonquin,T2,NY,point,2002,algonquin-T2-2002,Larix laricina,0,600,0,0,0,Larix laricina,Algonquin
algonquin,T2,NY,point,2007,algonquin-T2-2007,Larix laricina,0,600,0,0,0,Larix laricina,Algonquin
algonquin,T3,NY,point,1984,algonquin-T3-1984,Larix laricina,0,600,0,0,0,Larix laricina,Algonquin
algonquin,T3,NY,point,1994,algonquin-T3-1994,Larix laricina,0,600,0,0,0,Larix laricina,Algonquin
algonquin,T3,NY,point,2002,algonquin-T3-2002,Larix laricina,0,600,0,0,0,Larix laricina,Algonquin
algonquin,T3,NY,point,2007,algonquin-T3-2007,Larix laricina,0,600,0,0,0,Larix laricina,Algonquin
algonquin,T3,NY,point,2017,algonquin-T3-2017,Larix laricina,0,600,0,0,0,Larix laricina,Algonquin
iroquois,T1,NY,point,1984,iroquois-T1-1984,Larix laricina,0,600,0,0,0,Larix laricina,Iroquois
iroquois,T1,NY,point,1994,iroquois-T1-1994,Larix laricina,0,600,0,0,0,Larix laricina,Iroquois
iroquois,T1,NY,point,2002,iroquois-T1-2002,Larix laricina,0,600,0,0,0,Larix laricina,Iroquois
iroquois,T1,NY,point,2007,iroquois-T1-2007,Larix laricina,0,600,0,0,0,Larix laricina,Iroquois
iroquois,T1,NY,point,2017,iroquois-T1-2017,Larix laricina,0,600,0,0,0,Larix laricina,Iroquois
iroquois,T2,NY,point,1984,iroquois-T2-1984,Larix laricina,0,600,0,0,0,Larix laricina,Iroquois
iroquois,T2,NY,point,1994,iroquois-T2-1994,Larix laricina,0,600,0,0,0,Larix laricina,Iroquois
iroquois,T2,NY,point,2002,iroquois-T2-2002,Larix laricina,0,600,0,0,0,Larix laricina,Iroquois
iroquois,T2,NY,point,2007,iroquois-T2-2007,Larix laricina,0,600,0,0,0,Larix laricina,Iroquois
iroquois,T2,NY,point,2017,iroquois-T2-2017,Larix laricina,0,600,0,0,0,Larix laricina,Iroquois
iroquois,T3,NY,point,2017,iroquois-T3-2017,Larix laricina,0,600,0,0,0,Larix laricina,Iroquois
wright ,T1,NY,point,1984,wright -T1-1984,Larix laricina,0,600,0,0,0,Larix laricina,Wright 
wright ,T1,NY,point,1994,wright -T1-1994,Larix laricina,0,600,0,0,0,Larix laricina,Wright 
wright ,T1,NY,point,2002,wright -T1-2002,Larix laricina,0,600,0,0,0,Larix laricina,Wright 
wright ,T1,NY,point,2007,wright -T1-2007,Larix laricina,0,600,0,0,0,Larix laricina,Wright 
wright ,T2,NY,point,1984,wright -T2-1984,Larix laricina,0,600,0,0,0,Larix laricina,Wright 
wright ,T2,NY,point,1994,wright -T2-1994,Larix laricina,0,600,0,0,0,Larix laricina,Wright 
wright ,T2,NY,point,2002,wright -T2-2002,Larix laricina,0,600,0,0,0,Larix laricina,Wright 
wright ,T2,NY,point,2007,wright -T2-2007,Larix laricina,0,600,0,0,0,Larix laricina,Wright 
